airport-id	latitude	longitude	airport-name
SMO	34.0158	-118.4512	SANTA MONICA MUNI
SMQ	-2.4992	112.9750	Sampit
SMR	11.1197	-74.2308	Santa Marta
SMS	-17.0833	49.8167	Ste Marie
SMT	-12.2822	-55.4008	Sorriso
SMV	46.5344	9.8839	SAMEDAN
SMX	34.8989	-120.4574	Santa Maria
SNA	33.6756	-117.8682	Santa Ana John Wayne Apt                
SNB	-11.4197	130.6472	SNAKE BAY
SNC	-2.2078	-80.9858	SALINAS/GNRAL.ULPIANO PAEZ
SNDT	-18.2333	-43.6511	Diamantina (SNDT)
SNE	16.5881	-24.2839	Sao Nicolau Island
SNF	10.2833	-68.7333	SAN FELIPE
SNG	-16.3836	-60.9628	SAN IGNACIO DE VELASCO
SNH	-28.6200	151.9900	STANTHORPE
SNN	52.7020	-8.9248	Shannon
SNO	17.1953	104.1186	Sakon Nakhon
SNP	57.1673	-170.2204	St Paul Island
SNR	47.3106	-2.1567	St-Nazaire                              
SNS	36.6628	-121.6064	SALINAS MUNI AIRPORT
SNU	22.4922	-79.9436	Santa Clara
SNV	4.5547	-61.1447	Santa Elena
SNW	18.4576	94.2978	Thandwe                                 
SNY	41.1013	-102.9853	SIDNEY MUNI/LLOYD W. CARR FLD
SNZ	-22.9283	-43.7217	RIO DE JANEIRO/SANTA CRUZ
SOB	46.6863	17.1590	SARMELLEK BALATON
SOC	-7.5181	110.7550	Surakarta (Solo)
SOD	-23.4825	-47.4858	SOROCABA
SOF	42.6950	23.4083	Sofia
SOG	61.1561	7.1378	Sogndal
SOJ	69.7901	20.9549	Sorkjosen                               
SOM	8.9451	-64.1511	San Tome
SON	-15.5058	167.2214	Espiritu Santo
SOO	61.2614	17.0983	SODERHAMN
SOP	35.2374	-79.3912	PINEHURST S.P.MOORE COUNTY
SOQ	-0.9256	131.1217	Sorong                                  
SOT	67.3967	26.6181	SODANKYLA
SOU	50.9503	-1.3568	Southampton
SOV	59.4424	-151.7041	Seldovia
SOW	34.2655	-110.0057	Show Low
SOX	5.6756	-72.9705	SOGAMOSO/A. LLERAS CAMARGO
SOY	59.1581	-2.6414	Stronsay
SOZ	41.9264	9.4053	SOLENZARA
SPB	18.3386	-64.9407	St Thomas SPB
SPC	28.6265	-17.7556	Santa Cruz de la Palma
SPD	25.7604	88.9085	Saidpur
SPI	39.8440	-89.6778	Springfield
SPK	42.7944	141.6664	CHITOSE
SPM	49.9765	6.6987	SPANGDAHLEM
SPN	15.1190	145.7294	Saipan
SPP	-14.6500	17.6833	Menongue
SPR	17.9139	-87.9711	San Pedro
SPS	33.9888	-98.4919	Wichita Falls Sheppard AFB
SPU	43.5389	16.2980	Split
SPY	4.4448	6.3940	San Pedro
SQD	28.2249	117.5741	Shangrao Sanqingsha
SQG	0.0636	111.4734	Sintang
SQH	21.2146	104.0352	NASAN
SQJ	26.2541	117.5042	Sanming Shaxian
SQN	-2.0997	125.9658	Emalamo
SQO	64.9608	17.6967	STORUMAN
SQQ	55.8939	23.3950	SIAULIAI
SQS	17.1859	-89.0097	San Ignacia
SQZ	53.3078	-0.5508	SCAMPTON
SRA	-27.9067	-54.5204	  Santa Rosa
SRC	-32.3844	-65.1858	SAN LUIS/VALLE DEL CONLARA
SRE	-19.0108	-65.2928	Sucre
SRG	-6.9764	110.3772	Semarang
SRH	9.1511	18.3794	SARH
SRI	-0.5000	117.1500	Samarinda
SRJ	-14.8670	-66.7500	  San Borja
SRK	77.7833	-70.7667	Siorapaluk
SRM	56.3183	43.7950	NIZHNY NOVGOROD/SORMOVO
SRN	-42.1575	145.2897	STRAHAN
SRP	59.7928	5.3397	Stord
SRQ	27.3954	-82.5543	Sarasota/Bradenton
SRT	1.7223	33.6187	SOROTI
SRV	61.7897	-156.5885	Stony River
SRX	31.0617	16.5917	Sirte                                   
SRY	36.6358	53.1936	Sari                                    
SRZ	-17.8006	-63.1772	Santa Cruz El Trompillo Apt
SSA	-12.9086	-38.3225	Salvador
SSB	17.7472	-64.7049	St Croix SPB
SSC	33.9728	-80.4706	SHAW AFB
SSE	17.6280	75.9348	  Sholapur
SSG	3.7553	8.7087	Malabo
SSH	27.9786	34.3933	Sharm el-Sheikh
SSI	31.1518	-81.3913	BRUNSWICK/MC KINNON
SSJ	65.9597	12.4722	Sandnessjoen                            
SSN	37.4456	127.1131	SEOUL DOMESTIC
SSO	-22.0911	-45.0467	SAO LOURENCO
SSR	-15.4708	168.1522	Sara
SST	-36.5500	-56.6833	SANTA TERESITA
SSX	41.2700	36.3000	Samsun
SSY	-6.2699	14.2470	M'banza Congo
SSZ	-23.9275	-46.2992	GUARUJA/BASE AEREA
STA	55.9901	8.3539	STAUNING
STC	45.5466	-94.0599	St Cloud Municipal Apt
STD	7.5683	-72.0283	Santo Domingo
STG	56.5774	-169.6637	St George Island                        
STI	19.4088	-70.6169	Santiago
STJ	39.7719	-94.9097	ST JOSEPH - ROSECRANS MEMORIAL
STL	38.7487	-90.3700	St Louis Lambert Intl Apt               
STM	-2.4247	-54.7858	Santarem
STN	51.8850	0.2350	London Stansted Apt                     
STP	44.9344	-93.0600	ST. PAUL/DOWNTOWN HOLMAN FIELD
STR	48.6899	9.2220	Stuttgart Airport
STS	38.5090	-122.8129	Santa Rosa
STT	18.3373	-64.9733	St Thomas Cyril E King Apt              
STV	21.1141	72.7418	Surat
STW	45.1083	42.1133	Stavropol
STX	17.7018	-64.7985	St Croix Henry E. Rohlsen Apt           
STY	-31.4347	-57.9842	Salto
STZ	-10.3002	-50.4500	Confresa Airport
SUB	-7.3806	112.7861	Surabaya
SUF	38.9083	16.2417	Lamezia Terme                           
SUG	9.7819	125.4917	Surigao
SUJ	47.7034	22.8856	Satu Mare
SUL	28.6451	69.1769	  Sui
SUN	43.5044	-114.2962	Sun Valley Friedman Memorial Apt
SUP	-7.0127	113.5324	Trunojoyo Airport  
SUR	52.7086	-88.5419	Summer Beaver                           
SUS	38.6617	-90.6511	ST. LOUIS/SPIRIT OF ST LOUIS
SUU	38.2633	-121.9250	FAIRFIELD/TRAVIS AFB
SUV	-18.0447	178.5631	Suva
SUX	42.4026	-96.3844	Sioux City
SUY	62.1105	117.3810	Suntar
SVA	63.6864	-170.4926	Savoonga
SVB	-14.2786	50.1747	Sambava
SVC	32.6365	-108.1564	Silver City
SVD	13.1444	-61.2108	St Vincent
SVF	8.0167	2.4500	SAVE
SVG	58.8768	5.6378	Stavanger
SVI	2.1500	-74.7667	San Vicente del Caguan
SVJ	68.2433	14.6692	Svolvaer
SVK	16.7330	-88.3330	Silver Creek
SVL	61.9428	28.9450	Savonlinna
SVN	32.0100	-81.1457	HUNTER AAF AIRPORT/SAVANNAH
SVO	55.9717	37.4150	Moscow Sheremetyevo International Apt
SVP	-12.4046	16.9474	Kuito                                   
SVQ	37.4179	-5.8989	Sevilla                                 
SVR	76.0208	-65.0833	Savissivik
SVS	66.0171	-149.0544	Stevens Village
SVU	-16.8028	179.3406	Savusavu
SVX	56.7433	60.8050	Yekaterinburg                           
SVZ	7.8667	-72.4500	San Antonio
SWA	23.4397	116.7697	Shantou
SWE	-6.2830	147.5670	  Siwea
SWF	41.5041	-74.1048	Newburgh
SWH	-35.3772	143.5322	SWAN HILL
SWJ	-16.4950	167.4380	South West Bay
SWL	10.3130	119.1626	San Vicente
SWO	36.0940	-97.0508	Stillwater
SWOB	-2.5336	-66.0672	Fonte Boa (SWOB)
SWQ	-8.2919	117.2451	Sultan Muhammad Kaharuddin III
SWP	-22.6583	14.5667	SWAKOPMUND
SWS	51.6053	-4.0678	SWANSEA
SWTP	-0.4169	-65.0338	Tapuruquara/Santa Isabel do Rio Negro (SWTP)
SWX	-18.3667	21.8167	SHAKAWE
SWY	4.2167	100.7000	SITIAWAN
SXB	48.5419	7.6344	Strasbourg
SXE	-38.0983	147.1500	EAST SALE
SXF	52.3785	13.5206	Berlin Schoenefeld Apt
SXI	25.9083	54.5417	Sirri Island
SXK	-7.9886	131.3061	Saumlaki
SXL	54.2802	-8.5992	SLIGO
SXM	18.0408	-63.1095	St Maarten                              
SXN	-20.5500	26.1000	SUA PAN
SXO	-12.1569	-52.2719	SAO FELIX DO ARAGUAIA/RONCADOR
SXP	62.5206	-164.8478	Sheldon Point
SXR	33.9833	74.7833	Srinagar
SXV	11.7833	78.0656	  Salem
SXX	-6.6400	-51.9894	SAO FELIX DO XINGU
SXZ	37.9781	41.8392	SIIRT
SYA	52.7123	174.1137	SHEMYA/EARECKSON AFS
SYB	58.1667	-152.5000	Seal Bay
SYD	-33.9467	151.1767	Sydney Kingsford Smith Apt              
SYJ	29.5511	55.6717	Sirjan
SYM	22.7933	100.9594	Simao
SYO	38.8123	139.7872	Shonai                                  
SYQ	9.9572	-84.1428	San Jose Tobias Bolanos Apt
SYR	43.1112	-76.1063	Syracuse
SYT	46.4064	4.0211	SAINT-YAN
SYU	-10.2075	142.8239	  Warraber Island
SYW	26.4733	67.7172	SEHWAN SHARIF
SYX	18.3017	109.4133	Sanya                                   
SYY	58.2139	-6.3308	Stornoway
SYZ	29.5403	52.5886	Shiraz
SZA	-6.1411	12.3718	Soyo
SZB	3.1311	101.5481	Kuala Lumpur Sultan Abdul Aziz Shah Apt 
SZD	53.3943	-1.3885	SHEFFIELD CITY
SZE	11.4715	40.5930	Semera
SZF	41.2656	36.5486	Carsamba
SZG	47.7944	13.0033	Salzburg
SZI	47.4865	84.8874	Zaysan
SZJ	21.6333	-82.9500	ISLA DE JUVENTUD/SIGUANEA
SZK	-24.9667	31.6000	SKUKUZA
SZT	16.6904	-92.5303	SAN CRISTOBAL DE LAS CASAS
SZW	53.4269	11.7833	SCHWERIN-PARCHIM
SZX	22.6383	113.8117	Shenzhen                                
SZY	53.4819	20.9377	SZYMANY SZCZYTNO
SZZ	53.5847	14.9022	Szczecin
TAB	11.1497	-60.8322	Tobago
TAC	11.2276	125.0278	Tacloban
TAE	35.8939	128.6589	Daegu                                   
TAG	9.6656	123.8522	Tagbilaran
TAH	-19.4550	169.2233	Tanna
TAI	13.6861	44.1389	Taizz
TAJ	-3.1830	142.4170	  Aitape
TAK	34.2141	134.0158	Takamatsu
TAL	65.1743	-152.1093	Tanana
TAM	22.2898	-97.8644	Tampico
TAO	36.2650	120.3750	Qingdao                                 
TAP	14.7944	-92.3700	Tapachula
TAR	40.5183	17.4006	TARANTO/GROTTAGLIE
TAS	41.2573	69.2817	Tashkent
TAT	49.0736	20.2411	POPRAD/TATRY
TAY	58.3075	26.6906	Tartu
TAZ	41.7611	59.8267	DASHOGUZ
TBB	13.0391	109.3345	Tuyhoa
TBG	-5.2786	141.2258	Tabubil
TBH	12.3106	122.0747	Tablas
TBI	24.3000	-75.4500	The Bight
TBJ	36.9800	8.8769	TABARKA
TBN	37.7416	-92.1407	Fort Leonard Wood                       
TBO	-5.0833	32.8333	Tabora
TBP	-3.5494	-80.3781	Tumbes
TBS	41.6692	44.9547	Tbilisi                                 
TBT	-4.2506	-69.9378	Tabatinga
TBU	-21.2411	-175.1397	Nuku'Alofa
TBW	52.8061	41.4828	  Tambov
TBY	-26.0667	22.4667	TSHABONG
TBZ	38.1339	46.2350	Tabriz
TCA	-19.6350	134.1833	TENNANT CREEK
TCB	26.7453	-77.3913	Treasure Cay
TCC	35.1828	-103.6032	TUCUMCARI
TCD	-2.8670	-69.7330	Tarapaca
TCE	45.0629	28.7144	TULCEA/CATALOI
TCG	46.6725	83.3408	Tacheng                                 
TCH	-2.8500	11.0170	  Tchibanga
TCL	33.2206	-87.6114	TUSCALOOSA REGIONAL AIRPORT
TCM	47.1377	-122.4765	TACOMA MCCHORD AFB
TCO	1.8142	-78.7494	Tumaco
TCP	29.5879	34.7782	Taba
TCQ	-18.0532	-70.2757	Tacna
TCR	8.7833	78.1333	Tuticorin
TCS	33.2369	-107.2718	TRUTH OR CONSEQUENCES MUNI
TCT	62.9927	-156.0682	Takotna
TCV	-16.0833	33.6333	TETE CHINGODZI
TCW	-35.8117	145.6083	TOCUMWAL
TCX	33.6678	56.8925	TABAS
TCZ	25.0300	98.4800	Tengchong
TDD	-14.8183	-64.9133	Trinidad
TDF	36.2849	-78.9842	ROXBORO - PERSON COUNTY
TDG	9.0667	126.1667	TANDAG
TDK	45.1222	78.4433	TALDYKORGAN
TDL	-37.2367	-59.2300	TANDIL
TDX	12.2681	102.3167	Trat
TEB	40.8501	-74.0608	TETERBORO
TEC	-24.3158	-50.6517	TELEMACO BORBA
TED	57.0688	8.7052	THISTED
TEE	35.4325	8.1256	Tebessa
TEF	-21.7164	122.2275	TELFER
TEM	-34.4228	147.5106	TEMORA
TEN	27.8840	109.3100	Tongren
TEQ	41.1322	27.9161	Tekirdag
TER	38.7646	-27.0908	Terceira
TET	-16.1000	33.6333	Tete
TEU	-45.5331	167.6500	MANAPOURI
TEX	37.9564	-107.9142	Telluride
TEZ	26.7091	92.7847	  Tezpur
TFF	-3.3803	-64.7308	Tefe
TFI	-9.0670	149.3170	Tufi
TFL	-17.8908	-41.5150	TEOFILO OTONI/J.KUBITSCHECK
TFN	28.4827	-16.3415	Tenerife Norte
TFR	35.5424	-0.5323	ORAN/TAFARAOUI
TFS	28.0445	-16.5725	Tenerife Sur Apt
TGA	1.3875	103.7081	TENGAH
TGC	2.1778	111.2022	Tanjung Manis
TGD	42.3594	19.2519	Podgorica
TGG	5.3814	103.1047	Kuala Terengganu
TGH	-16.8911	168.5514	Tongoa
TGI	-9.3000	-76.0167	TINGO MARIA
TGJ	-21.0961	167.8039	Tiga
TGK	47.1981	38.8489	  Taganrog
TGM	46.4677	24.4125	Tirgu Mures
TGO	43.3324	122.1159	Tongliao                                
TGP	61.5900	89.9733	Bor
TGR	33.0600	6.0872	Touggourt
TGT	-5.1000	39.0667	TANGA
TGU	14.0614	-87.2172	Tegucigalpa
TGZ	16.5618	-93.0261	Tuxtla Gutierrez
THD	19.8075	105.7764	Thanh Hoe
THE	-5.0606	-42.8244	Teresina
THF	52.4736	13.4016	BERLIN-TEMPELHOF
THG	-24.4939	150.5761	THANGOOL
THK	17.3969	104.8067	THAKHEK
THL	20.4828	99.9343	Tachilek                                
THN	58.3181	12.3450	Trollhattan/Vanersborg
THO	66.2183	-15.3347	THORSHOFN
THQ	34.5830	105.7500	Tianshui                                
THR	35.6889	51.3147	Tehran Mehrabad International Airport
THS	17.2378	99.8183	Sukhothai
THU	76.5312	-68.7032	Pituffik
THX	65.7997	87.9298	Turukhansk
THZ	14.8667	5.2667	TAHOUA
TIA	41.4147	19.7206	Tirana
TIB	8.3753	-72.4355	Tibu
TID	35.3414	1.4669	Tiaret                                  
TIF	21.4833	40.5444	Taif
TIH	-15.1194	-148.2350	Tikehau
TII	32.6000	65.8640	Tarin Kot
TIJ	32.5414	-116.9717	Tijuana                                 
TIK	35.4147	-97.3867	TINKER AFB
TIM	-4.5314	136.8883	Tembagapura/Timika
TIN	27.7004	-8.1671	Tindouf
TIP	32.6694	13.1567	Tripoli                                 
TIQ	14.9992	145.6194	TINIAN INTL
TIR	13.6331	79.5418	Tirupati                                
TIS	-10.5864	142.2900	  Thursday Island
TIU	-44.3033	171.2250	Timaru
TIV	42.4047	18.7233	Tivat
TIW	47.2679	-122.5781	TACOMA NARROWS
TIX	28.5148	-80.7992	TITUSVILLE/SPACECOAST REGIONAL
TIZ	-5.8450	142.9480	Tari
TJA	-21.5511	-64.7083	Tarija
TJH	35.5129	134.7869	TAJIMA
TJK	40.3125	36.3739	TOKAT
TJL	-20.4516	-51.4102	Tr��s Lagoas
TJM	57.1683	65.3167	Tyumen
TJN	-15.8570	-142.2670	Takume
TJQ	-2.7450	107.7531	Tanjung Pandan
TJS	02.5011	117.2225	Tanjung Harapan
TJU	37.9800	69.8000	Kulob                                   
TKA	62.3205	-150.0937	TALKEETNA
TKD	4.8917	-1.7667	Takoradi
TKE	57.7797	-135.2184	Tenakee
TKF	39.3200	-120.1396	TRUCKEE-TAHOE
TKG	-5.2419	105.1756	Bandar Lampung                          
TKH	15.2783	100.3000	NAKHON SAWAN/TAKHLI
TKJ	63.2955	-143.0061	Tok
TKK	7.4619	151.8430	Chuuk                                   
TKN	27.8364	128.8813	TOKUNOSHIMA
TKP	-14.7100	-145.2478	Takapoto                                
TKQ	-4.8851	29.6702	Kigoma
TKR	26.0000	88.3833	THAKURGAON
TKS	34.1330	134.6059	Tokushima                               
TKT	16.8961	99.2536	TAK/TAK
TKU	60.5147	22.2617	Turku
TKV	-17.3553	-138.4450	Tatakoto
TKX	-14.4667	-145.0333	Takaroa
TLA	65.2404	-166.3393	Teller
TLC	19.3371	-99.5660	Mexico City Toluca Airport
TLE	-23.3894	43.7256	Toliara
TLH	30.3965	-84.3503	Tallahassee
TLI	01.0724	120.4737	Sultan Bantilan
TLJ	62.9012	-155.9935	Tatalina
TLK	59.5235	111.0240	Talakan
TLL	59.4133	24.8325	Tallinn
TLM	35.0125	-1.4486	Tlemcen
TLN	43.0972	6.1461	Toulon/Hyeres
TLQ	43.0150	89.6020	Turpan Jiaohe
TLS	43.6350	1.3678	Toulouse
TLT	61.0968	-160.9695	Tuluksak
TLV	32.0106	34.8772	Tel Aviv-Yafo Ben Gurion International
TLX	-35.3744	-71.5981	TALCA/PANGUILEMO
TLY	44.8100	136.2900	Plastun
TMB	25.6478	-80.4328	MIAMI/KENDALL TAMIAMI EXEC ARP
TMC	-9.4097	119.2445	Tambolaka
TME	6.4511	-71.7600	Tame
TMF	2.1237	73.0905	Thimarafushi
TMH	-6.0969	140.3035	Tanah Merah
TMI	27.3150	87.1933	Tumlingtar
TMJ	37.2867	67.3100	Termez
TML	9.5667	0.8667	Tamale
TMM	-18.1158	49.3933	Toamasina
TMO	7.2500	-61.4333	TUMEREMO
TMP	61.4153	23.5878	Tampere
TMR	22.8111	5.4508	Tamanrasset
TMS	0.3792	6.7169	Sao Tome
TMT	-1.4896	-56.3968	Trombetas
TMU	9.7330	-85.0000	Tambor
TMW	-31.0833	150.8467	Tamworth
TMX	29.2411	0.2836	TIMIMOUN
TNA	36.8550	117.2167	Jinan
TNC	65.5632	-167.9217	Tin City
TND	21.7883	-79.9972	TRINIDAD/ALBERTO DELGADO
TNE	30.6050	130.9917	NEW TANEGASHIMA
TNF	48.7497	2.1111	TOUSSUS/LE NOBLE
TNG	35.7317	-5.9211	Tangier
TNJ	0.9186	104.5272	Tanjung Pinang
TNH	42.1514	125.4214	Tonghua Sanyuanpu
TNK	60.5755	-165.2716	Tununak
TNL	49.5253	25.7006	TERNOPIL
TNM	-62.1906	-58.9864	ISLA REY JORGE/TENIENTE R.M.M.
TNN	22.9528	120.2036	Tainan
TNO	10.3557	-85.8529	Tamarindo
TNR	-18.7965	47.4761	Antananarivo
TNW	-1.0600	-77.5810	Tena
TNZ	48.7397	98.2753	Tosontsengel
TOA	33.8034	-118.3396	TORRANCE/ZAMPERINI FIELD
TOB	31.8613	23.9070	Tobruk                                  
TOD	2.8182	104.1600	Tioman Island
TOE	33.9397	8.1106	Tozeur                                  
TOF	56.3833	85.2117	Tomsk
TOG	59.0536	-160.3969	Togiak
TOH	-13.3280	166.6380	Torres
TOJ	40.4967	-3.4459	MADRID/TORREJON
TOL	41.5868	-83.8078	Toledo Express Apt
TOM	16.7305	-3.0076	  Tombouctou
TOP	39.0687	-95.6225	TOPEKA - PHILIP BILLARD MUNI
TOQ	-22.1389	-70.0667	TOCOPILLA/BARRILES
TOS	69.6814	18.9178	Tromso                                  
TOU	-20.7900	165.2594	Touho
TOW	-24.6847	-53.6961	TOLEDO
TOY	36.6483	137.1875	Toyama
TPA	27.9755	-82.5332	Tampa International Apt
TPC	-0.1228	-76.3378	TARAPOA
TPE	25.0802	121.2322	Taipei Taiwan Taoyuan International Apt 
TPH	38.0601	-117.0872	TONOPAH
TPI	-8.3500	146.9830	  Tapini
TPJ	27.3500	84.6670	  Taplejung
TPP	-6.5089	-76.3733	Tarapoto
TPQ	21.4195	-104.8426	Tepic                                   
TPS	37.9122	12.4936	Trapani                                 
TQA	73.3731	-56.0603	Tasiussaq Heliport
TQD	33.3342	43.6028	AL TAQADDUM
TQI	65.8800	-37.7600	Tiniteqilaaq Heliport
TQL	64.9225	77.7850	Tarko-Sale
TQP	-21.5006	140.5317	Trepell
TQR	42.1167	15.4833	San Domino Island
TRA	24.6539	124.6753	TARAMA
TRC	25.5683	-103.4100	Torreon
TRD	63.4575	10.9242	Trondheim Vaernes Airport
TRE	56.4992	-6.8692	Tiree
TRF	59.1867	10.2586	Oslo Sandefjord-Torp Arpt               
TRG	-37.6739	176.1958	Tauranga
TRH	65.7667	87.8833	TURUKHANSK
TRI	36.4751	-82.4073	Tri-Cities Regional
TRK	3.3267	117.5694	Tarakan                                 
TRM	33.6267	-116.1597	JACQUELINE COCHRAN REGIONAL
TRN	45.2025	7.6494	Turin Caselle Airport
TRO	-31.8911	152.5083	Taree
TRQ	-8.1572	-70.7800	TARAUACA
TRR	8.5397	81.1825	TRINCOMALEE / CHINA-BAY
TRS	45.8275	13.4722	Trieste
TRU	-8.0848	-79.1095	Trujillo
TRV	8.4797	76.9197	Thiruvananthapuram
TRW	1.3783	173.1500	Tarawa
TRZ	10.7658	78.7147	Tiruchchirappalli
TSA	25.0694	121.5517	Taipei Songshan
TSE	51.0222	71.4669	Astana                                  
TSF	45.6509	12.1979	Venice Treviso/Sant'Angelo Apt
TSH	-6.4000	20.7833	Tshikapa
TSJ	34.2848	129.3305	Tsushima
TSL	22.0383	-98.8065	  Tamuin
TSN	39.1250	117.3489	Tianjin
TSO	49.9456	-6.3314	  Tresco
TSR	45.8098	21.3379	Timisoara
TSS	40.7426	-73.9721	  New York
TST	7.5086	99.6158	Trang
TSV	-19.2542	146.7642	Townsville
TSY	-7.2047	108.1445	Tasikmalaya
TTA	28.4461	-11.1583	Tan Tan
TTB	39.9197	9.6842	TORTOLI/ARBATAX
TTD	45.5494	-122.4013	PORTLAND/TROUTDALE
TTE	0.8308	127.3800	Ternate
TTG	-22.6283	-63.8183	TARTAGAL/GRAL ENRIQUE MOSCONI
TTH	17.6660	54.0246	THUMRAIT
TTJ	35.5301	134.1650	Tottori
TTN	40.2767	-74.8136	Philadelphia Trenton-Mercer Apt
TTQ	10.5670	-83.5170	Tortuquero
TTR	-3.0447	119.8215	Tana Toraja                             
TTT	22.7567	121.0933	Taitung
TTU	35.5944	-5.3200	Tetouan
TUA	0.8094	-77.7081	Tulcan
TUB	-23.3667	-149.5267	Tubuai
TUC	-26.8408	-65.1047	Tucuman
TUD	13.7328	-13.6581	TAMBACOUNDA
TUF	47.4319	0.7231	Tours Val de Loire Airport
TUG	17.6400	121.7292	Tuguegarao
TUI	31.6927	38.7313	Turaif
TUK	25.9864	63.0302	Turbat
TUL	36.1984	-95.8881	Tulsa International Apt
TUN	36.8511	10.2269	Tunis
TUO	-38.7397	176.0844	Taupo
TUP	34.2681	-88.7699	Tupelo
TUR	-3.7767	-49.7192	Tucurui
TUS	32.1161	-110.9410	Tucson International Apt
TUU	28.3731	36.6213	Tabuk
TUV	9.0520	-62.0540	Tucupita       
TUW	8.9170	-77.7000	  Tubala
TVA	-17.8500	44.9170	  Morafenobe
TVC	44.7400	-85.5817	Traverse City
TVF	48.0650	-96.1840	Thief River Falls
TVL	38.8939	-119.9953	SOUTH LAKE TAHOE
TVS	39.7178	118.0026	Tangshan
TVU	-16.6906	-179.8769	Taveuni Island
TVY	14.1015	98.2035	Dawei                                   
TWA	59.0756	-160.2730	Twin Hills
TWB	-27.5433	151.9167	Toowoomba
TWC	39.5250	78.5942	Tumxuk Tangwangcheng
TWF	42.4818	-114.4877	Twin Falls
TWT	5.0670	119.7670	Tawitawi
TWU	4.3133	118.1219	Tawau
TXE	04.4315	96.5058	Rembele
TXF	-17.3127	-39.4011	Teixeira de Freitas
TXG	24.2650	120.6208	TAICHUNG-CHING CHUAN KANG
TXK	33.4537	-93.9910	Texarkana
TXL	52.5597	13.2878	Berlin Tegel Apt                        
TXN	29.7333	118.2558	Huangshan
TYF	60.1547	12.9936	Torsby
TYD	55.1700	124.4642	Tynda
TYL	-4.5728	-81.2522	TALARA/CAPITAN MONTES
TYN	37.7483	112.6300	Taiyuan
TYR	32.3541	-95.4024	Tyler
TYS	35.8109	-83.9940	Knoxville
TZA	17.5000	-88.1830	Belize City Municipal Apt               
TZL	44.4587	18.7248	Tuzla
TZN	24.1586	-77.5892	  South Andros
TZX	40.9958	39.7853	Trabzon
UAB	36.9989	35.4331	ADANA/INCIRLIK
UAH	-8.9361	-139.5522	Ua Huka
UAI	-9.3039	125.2868	SUAI
UAK	61.1607	-45.4257	Narsarsuaq                              
UAM	13.4833	144.7961	GUAM/ANDERSON AFB
UAP	-9.3517	-140.0778	Ua Pou
UAR	32.3052	1.5842	Bouarfa
UAQ	-31.5683	-68.4183	San Juan
UAS	0.5330	37.5330	Samburu
UBA	-19.7642	-47.9656	Uberaba
UBB	-9.9500	142.1833	  Mabuiag Island
UBJ	33.9300	131.2789	Ube
UBP	15.2514	104.8703	Ubon Ratchathani
UCA	43.1451	-75.3839	UTICA / ONEIDA COUNTY
UCB	41.0747	113.0629	Ulanqab Jining   
UCT	63.5667	53.8033	Ukhta                                   
UDE	51.6581	5.7092	UDEN/VOLKEL
UDG	34.4492	-79.8904	DARLINGTON COUNTY JETPORT
UDI	-18.8831	-48.2247	Uberlandia
UDJ	48.6350	22.2650	Uzhhorod
UDN	45.9347	12.9422	UDINE RIVOLTO MIL
UDR	24.6176	73.8944	Udaipur
UEL	-17.8500	36.8667	Quelimane
UEO	26.3637	126.7137	Kume Jima                               
UET	30.2521	66.9387	Quetta
UFA	54.5567	55.8750	Ufa
UGB	57.4254	-157.7399	Pilot Point Ugashik Bay Apt
UGC	41.5833	60.6450	Urgench
UGI	57.8833	-153.5000	Uganik
UHE	49.0294	17.4397	KUNOVICE
UHK	49.2367	140.1883	SOVIETSKAYA GAVAN/KAMIENNY R.
UIB	5.6908	-76.6411	Quibdo
UIH	13.9492	109.0461	Quinhon
UII	16.1131	-86.8803	Utila
UIK	58.1333	102.5533	UST-ILIMSK
UIL	47.9365	-124.5626	QUILLAYUTE
UIN	39.9426	-91.1945	Quincy                                  
UIO	-0.1411	-78.4883	Quito                                   
UIP	47.9750	-4.1678	Quimper
UIR	-31.4983	150.5183	QUIRINDI
UIT	5.8333	169.6167	XXX
UJE	9.0833	165.6667	XXX
UKA	-4.2963	39.5711	Ukunda
UKB	34.6328	135.2239	Osaka Kobe Airport      
UKG	70.0040	135.3848	Ust-Kuyga          
UKI	39.1260	-123.2009	UKIAH MUNI
UKK	50.0361	82.4942	Ust-Kamenogorsk
UKS	44.6917	33.5767	Sevastopol
UKX	56.8578	105.7289	Ust-Kut
ULA	-49.3094	-67.8011	SAN JULIAN/CPT D.J.D.VAZQUEZ
ULB	-16.3330	168.2830	Ulei
ULD	-28.3195	31.4171	Ulundi
ULG	48.9761	89.9347	Olgii                                   
ULH	26.7554	37.9138	Al Ula                                  
ULK	54.2683	48.2267	Lensk
ULN	47.8426	106.7671	Ulaanbaatar
ULO	49.9697	92.0803	Ulaangom                                
ULP	-26.6069	144.2561	Quilpie                                 
ULS	37.6040	-101.3736	ULYSSES
ULU	2.8000	32.2667	GULU
ULV	54.4010	48.8027	Ulyanovsk
ULX	-24.7854	31.3549	Ulusaba
ULY	54.4017	48.8050	ULYANOVSK VOSTOCHNY
ULZ	47.7147	96.8472	Uliastai
UMD	70.6797	-52.1172	Uummannaq
UME	63.7931	20.2800	Umea                                    
UMK	55.6017	36.6383	KUBINKA
UMR	-31.1400	136.8167	WOOMERA
UMU	-23.7992	-53.3139	UMUARAMA
UMY	50.8583	34.7625	  Sumy
UNA	-15.3552	-38.9990	  Una
UND	36.6625	68.9111	Kunduz
